externalId,stationId,capacity,rental_uris.ios,rental_uris.android,electric_bike_surcharge_waiver,lat,eightd_station_services,eightd_has_key_dispenser,has_kiosk,name,short_name,lon,rental_methods,station_type,region_id,address
1674190600324262932,1674190600324262932,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8551905,[],false,false,Public Rack - S Kostner Ave & W 18th Pl,undefined,-87.7345547,undefined,lightweight,undefined,"1857, South Kostner Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
1674190209482238320,1674190209482238320,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.900105,[],false,false,Public Rack - California Ave & Cortez St,undefined,-87.696817,undefined,lightweight,undefined,"1026, North California Avenue, West Town, Chicago, Cook County, Illinois, 60625, United States"
1673852313397164652,1673852313397164652,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.012207,[],false,false,Public Rack - California Ave & Touhy Ave - midblock,undefined,-87.700474,undefined,lightweight,undefined,"Congregation Sha'arei Tzedek, 2832, West Touhy Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"
1806749722902872486,1806749722902872486,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7776014,[],false,false,Public Rack - 63rd St and Nagle Ave,undefined,-87.7822158,undefined,lightweight,undefined,"6425 W 63rd St, Chicago, IL 60638, United States"
1806749718607905164,1806749718607905164,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7417227,[],false,false,Public Rack - 83rd Pl & Kedzie Ave N,undefined,-87.702287,undefined,lightweight,undefined,"8324 S Kedzie Ave, Chicago, IL 60652, United States"
1674190402755766970,1674190402755766970,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.79304,[],false,false,Public Rack - Keeler Ave & 55th St,undefined,-87.728214,undefined,lightweight,undefined,"4201, West 55th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
1827484051430132400,1827484051430132400,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7412,[],false,false,Public Rack - Ashburn Metra ,undefined,-87.71312,undefined,lightweight,undefined,"3631 W 83rd Pl, Chicago, IL 60652, United States"
1674190445705440012,1674190445705440012,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.931702,[],false,false,Public Rack - Lawndale Ave & Diversey Ave,undefined,-87.719254,undefined,lightweight,undefined,"3653, West Diversey Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States"
1695776950890011384,1695776950890011384,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.906866,[],false,false,Public Rack - La Moyne Ave and Leamington Ave,undefined,-87.754447,undefined,lightweight,undefined,"Lewis Elementary School, North Leclaire Avenue, Beat 2523, Austin, Chicago, Cook County, Illinois, 60651, United States"
1674190664748772496,1674190664748772496,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.69197,[],false,false,Public Rack - Western Ave & 111th St - NW,undefined,-87.681659,undefined,lightweight,undefined,"2406, West 111th Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
1674190643273935966,1674190643273935966,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.721168,[],false,false,Public Rack - Vincennes Ave & 95th St,undefined,-87.650663,undefined,lightweight,undefined,"South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States"
1674190308266486306,1674190308266486306,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.861493,[],false,false,Public Rack - Franklin Park,undefined,-87.733404,undefined,lightweight,undefined,"Pool Equipment Room, 1409, South Kolin Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
1674190673338707098,1674190673338707098,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.725538,[],false,false,Public Rack - Western Ave & 92nd Pl,undefined,-87.681968,undefined,lightweight,undefined,"Rainbow Cone, 9233, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
1563698684026425330,1563698684026425330,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9301785,[],false,false,Central Ave & Parker Ave,undefined,-87.7661217,undefined,lightweight,undefined,"2715-2725, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"
1561012878716023346,1561012878716023346,12,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8389124,[],false,false,Lawndale Ave & 30th St,undefined,-87.7168955,undefined,lightweight,undefined,"Lawndale & 30th Street NB, West 30th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
1683527952999991298,1683527952999991298,10,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9176685,[],false,false,Public Rack - Lorel Ave & Grand Ave,undefined,-87.7595531,undefined,lightweight,undefined,"5320, West Grand Avenue, Hanson Park, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States"
1715846701206045544,1715846701206045544,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.88658,[],false,false,Public Rack - Garfield Park Conservatory,undefined,-87.716646,undefined,lightweight,undefined,"Conservatory Entrance Fountain, North Conservatory Drive, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
1806753665682850716,1806753665682850716,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.995652,[],false,false,Public Rack - St Louis & Lincoln,undefined,-87.716328,undefined,lightweight,undefined,"6266 N Lincoln Ave, Chicago, IL 60659, United States"
1806753652797948724,1806753652797948724,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.79668,[],false,false,Public Rack - Lockwood & Archer,undefined,-87.75516,undefined,lightweight,undefined,"5725 S Archer Ave, Chicago, IL 60638, United States"
1806749757262611036,1806749757262611036,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.0114627,[],false,false,Public Rack - Overhill Ave & Touhy Ave,undefined,-87.81900973,undefined,lightweight,undefined,"7706 W Touhy Ave, Chicago, IL 60631, United States"
1806753661387883380,1806753661387883380,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.795696,[],false,false,Public Rack - Parkside & Archer,undefined,-87.763475,undefined,lightweight,undefined,"5912 S Archer Ave, Chicago, IL 60638, United States"
1582242311042651720,1582242311042651720,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8320245,[],false,false,Hoyne Ave & 34th St,undefined,-87.6778387,undefined,lightweight,undefined,"3401, South Hoyne Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60609, United States"
1594046448262943690,1594046448262943690,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9610471,[],false,false,Francisco Ave & Montrose Ave,undefined,-87.700901,undefined,lightweight,undefined,"4403-4413, North Francisco Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
1674190428525570798,1674190428525570798,10,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.721787,[],false,false,Public Rack - Lafayette Ave & 95th St,undefined,-87.624939,undefined,lightweight,undefined,"West 95th Street, Lilydale, Roseland, Chicago, Lake Township, Cook County, Illinois, 60617, United States"
1806749740082741756,1806749740082741756,4,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9712722,[],false,false,Public Rack - Milwaukee Ave & Kennedy Expy,undefined,-87.7638869,undefined,lightweight,undefined,"4964 N Milwaukee Ave, Chicago, IL 60630, United States"
1673852330577033842,1673852330577033842,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.012344,[],false,false,Public Rack - Rockwell Ave & Touhy Ave ,undefined,-87.695383,undefined,lightweight,undefined,"2606-2608, West Touhy Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"
1683527927230188514,1683527927230188514,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.798015,[],false,false,Public Rack - 53rd St & Indiana Ave,undefined,-87.620745,undefined,lightweight,undefined,"5313, South Indiana Avenue, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
1683527972235589660,1683527972235589660,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.997579,[],false,false,Public Rack - Western Ave & Devon Ave,undefined,-87.689713,undefined,lightweight,undefined,"Western & Devon, West Devon Avenue, Granville Gardens, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60645, United States"
1674190450000407312,1674190450000407312,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.707665,[],false,false,Public Rack - Lawrence Ave & 103rd St,undefined,-87.608695,undefined,lightweight,undefined,"600-604, East 103rd Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1582242293862782512,1582242293862782512,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.813617,[],false,false,Fairfield Ave & 44th St,undefined,-87.6932272,undefined,lightweight,undefined,"4400-4420, South Fairfield Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
1806753644208014098,1806753644208014098,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.998983,[],false,false,Public Rack - Imlay & Milwaukee,undefined,-87.78956,undefined,lightweight,undefined,"6474 N Milwaukee Ave, Chicago, IL 60631, United States"
1674190278201715174,1674190278201715174,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.748301,[],false,false,Public Rack - Damen Ave & 80th St,undefined,-87.673213,undefined,lightweight,undefined,"8000, South Damen Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
1571105055115583500,1571105055115583500,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9416062,[],false,false,Roscoe & Harlem,undefined,-87.8072964,undefined,lightweight,undefined,"3400-3408, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60402, United States"
1806749740082741752,1806749740082741752,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9673857,[],false,false,Public Rack - Milwaukee Ave & Lawrence Ave,undefined,-87.7601699,undefined,lightweight,undefined,"4777 N Milwaukee Ave, Chicago, IL 60630, United States"
1674190480065178440,1674190480065178440,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.921251,[],false,false,Public Rack - McVicker Ave & Grand Ave,undefined,-87.776662,undefined,lightweight,undefined,"Saint John Bosco School, West Belden Avenue, Hanson Park, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
1806749731492807132,1806749731492807132,3,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9553079,[],false,false,Public Rack - Lavergne Ave & Belle Plaine Ave,undefined,-87.7517878,undefined,lightweight,undefined,"4953 W Belle Plaine Ave, Chicago, IL 60641, United States"
1674190213777205624,1674190213777205624,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8608706,[],false,false,Public Rack - California Ave & Ogden Ave,undefined,-87.695681,undefined,lightweight,undefined,"Mount Sinai Hospital, 1500, South Fairfield Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States"
1806749722902872502,1806749722902872502,5,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.780658,[],false,false,Public Rack - 61st St & Melvina Ave,undefined,-87.776651,undefined,lightweight,undefined,"6140 S Melvina Ave, Chicago, IL 60638, United States"
1593766334653391752,1593766334653391752,12,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.800434,[],false,false,Pulaski Rd & 51st St,undefined,-87.7247496,undefined,lightweight,undefined,"Pulaski Orange Line Station, West 51st Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
1806753639913046764,1806753639913046764,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.995567,[],false,false,Public Rack - Cicero & Rosemont,undefined,-87.74864,undefined,lightweight,undefined,"6288 N Cicero Ave, Chicago, IL 60646, United States"
1806753635618079452,1806753635618079452,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.965408,[],false,false,Public Rack - Central & Leland,undefined,-87.767339,undefined,lightweight,undefined,"4644 N Central Ave, Chicago, IL 60630, United States"
1715846708743717234,1715846708743717234,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8727811,[],false,false,Public Rack - St Louis Ave & Flournoy St,undefined,-87.7131562,undefined,lightweight,undefined,"619-625, South Saint Louis Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
1674190261021845962,1674190261021845962,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.707622,[],false,false,Public Rack - Corliss Ave & 103rd St,undefined,-87.60355,undefined,lightweight,undefined,"Corliss High School, East 103rd Street, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1677249767994562566,1677249767994562566,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.982879,[],false,false,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,undefined,-87.710534,undefined,lightweight,undefined,"3243-3245, West Bryn Mawr Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States"
1674190467180276534,1674190467180276534,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.741897,[],false,false,Public Rack - Mackinaw Ave & 85th St,undefined,-87.543162,undefined,lightweight,undefined,"8436, South Mackinaw Avenue, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1827484051430132398,1827484051430132398,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.74891,[],false,false,Public Rack - Wrightwood Metra Station,undefined,-87.7037,undefined,lightweight,undefined,"W Columbus Ave, Chicago, IL 60652, United States"
1715823792589300662,1715823792589300662,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.77888,[],false,false,Public Rack - Whipple St & 63rd St,undefined,-87.699811,undefined,lightweight,undefined,"Gas Center, 3037, West 63rd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
1674190372690995868,1674190372690995868,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.794326,[],false,false,Public Rack - Kedzie Ave & 54th St - SE,undefined,-87.703471,undefined,lightweight,undefined,"Walgreens, 5435, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
1806749731492807144,1806749731492807144,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.98012149,[],false,false,Public Rack - Nordica Ave & Higgins Ave,undefined,-87.80211339,undefined,lightweight,undefined,"6954 W Higgins Ave, Chicago, IL 60656, United States"
1674190651863870574,1674190651863870574,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.77924,[],false,false,Public Rack - Washtenaw Ave & 63rd St,undefined,-87.691116,undefined,lightweight,undefined,"63rd Street & Washtenaw EB, West 63rd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
1674190570259491814,1674190570259491814,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.815883,[],false,false,Public Rack - Princeton Ave & 43rd St,undefined,-87.633718,undefined,lightweight,undefined,"Hendricks Elementary School, West 43rd Street, Fuller Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
1674190677633674404,1674190677633674404,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.843636,[],false,false,Public Rack - Whipple St & 26th St,undefined,-87.701931,undefined,lightweight,undefined,"Little Village Discount Mall, 3045-3101, West 27th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
1806749752967643710,1806749752967643710,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9958546,[],false,false,Public Rack - Northwest Hwy & Neva Ave,undefined,-87.8050971,undefined,lightweight,undefined,"6308 N Northwest Hwy, Chicago, IL 60631, United States"
1674190200892303714,1674190200892303714,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.718353,[],false,false,Public Rack - Bradley Park,undefined,-87.564459,undefined,lightweight,undefined,"9715, South Yates Avenue, Merrionette Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1673852317692131950,1673852317692131950,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.011867,[],false,false,Public Rack - California Ave & Touhy Ave - SW,undefined,-87.700407,undefined,lightweight,undefined,"2811-2825, West Touhy Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"
1594046409578074830,1594046409578074830,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.924691,[],false,false,Milwaukee Ave & Fullerton Ave,undefined,-87.70055,undefined,lightweight,undefined,"Liberty Bank, 2392, North Milwaukee Avenue, Maplewood, Logan Square, Chicago, Cook County, Illinois, 60647, United States"
1674190252431911356,1674190252431911356,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.909329,[],false,false,Public Rack - Cicero Ave & North Ave,undefined,-87.745838,undefined,lightweight,undefined,"4753-4759, West North Avenue, Beat 2523, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States"
1674190450000407318,1674190450000407318,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.796005,[],false,false,Public Rack - Linder Ave & Archer Ave,undefined,-87.759575,undefined,lightweight,undefined,"Shop & Save Market, 5829, South Lotus Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
1683527959350687758,1683527959350687758,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.766206,[],false,false,Public Rack - South Shore Dr & 71st St,undefined,-87.562789,undefined,lightweight,undefined,"7100, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States"
1677249793764366376,1677249793764366376,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.655139,[],false,false,Public Rack - Ellis Ave & 132nd Pl,undefined,-87.597597,undefined,lightweight,undefined,"967-989, East 132nd Place, Altgeld Gardens, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States"
1806749744377709070,1806749744377709070,4,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9756353,[],false,false,Public Rack - Bernard St & Foster Ave,undefined,-87.7126762,undefined,lightweight,undefined,"5156 N Christiana Ave, Chicago, IL 60625, United States"
1575949515273532130,1575949515273532130,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8954359,[],false,false,Kildare Ave & Chicago Ave,undefined,-87.7335726,undefined,lightweight,undefined,"4300-4324, West Chicago Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States"
1594046456822715152,1594046456822715152,6,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.988281,[],false,false,Richmond St & Lincoln Ave,undefined,-87.703034,undefined,lightweight,undefined,"Mather High School, North Richmond Street, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States"
1806753657092916070,1806753657092916070,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.986604,[],false,false,Public Rack - Norwood Park,undefined,-87.79394,undefined,lightweight,undefined,"5744 N Natoma Ave, Chicago, IL 60631, United States"
1806749718607905154,1806749718607905154,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7413923,[],false,false,Public Rack - Pulaski Rd & 83rd St,undefined,-87.7218231,undefined,lightweight,undefined,"8326 S Pulaski Rd, Chicago, IL 60652, United States"
1674190145057728766,1674190145057728766,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.721696,[],false,false,Public Rack - Abbott Park,undefined,-87.622278,undefined,lightweight,undefined,"31, East 95th Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
1806753652797948740,1806753652797948740,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.749713,[],false,false,Public Rack - Mozart & 79th,undefined,-87.693932,undefined,lightweight,undefined,"2833 W 79th St, Chicago, IL 60652, United States"
1677249815239202878,1677249815239202878,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.736995,[],false,false,Public Rack - Maryland Ave & 87th ST,undefined,-87.603968,undefined,lightweight,undefined,"814-822, East 87th Street, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1806753648502981402,1806753648502981402,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.972642,[],false,false,Public Rack - Kenneth & Carmen,undefined,-87.739239,undefined,lightweight,undefined,"5026 N Kenneth Ave, Chicago, IL 60630, United States"
1674190355511126658,1674190355511126658,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.744345,[],false,false,Public Rack - Jeffery Blvd & 83rd St,undefined,-87.575043,undefined,lightweight,undefined,"2012-2024, East 83rd Street, Cheltenham, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
1674190497245047652,1674190497245047652,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.688872,[],false,false,Public Rack - Michigan Ave & 113th St,undefined,-87.620879,undefined,lightweight,undefined,"11301-11305, South Michigan Avenue, Roseland, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
1674190291086617084,1674190291086617084,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.659119,[],false,false,Public Rack - Ellis Ave & Doty Ave,undefined,-87.597052,undefined,lightweight,undefined,"East 130th Street, Philip Murray Homes, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States"
1594046461125837998,1594046461125837998,9,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.990247,[],false,false,Lincoln Ave & Peterson Ave,undefined,-87.70858,undefined,lightweight,undefined,"North Shore Channel Trail, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States"
1674190488655113044,1674190488655113044,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9384526,[],false,false,Public Rack - Menard Ave & Belmont Ave,undefined,-87.7711009,undefined,lightweight,undefined,"Belmont & Menard EB, West Belmont Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States"
1806749752967643694,1806749752967643694,7,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9912674,[],false,false,Public Rack - Lemont Ave & Keating Ave,undefined,-87.7469243,undefined,lightweight,undefined,"6015 N Keating Ave, Chicago, IL 60646, United States"
1674190647568903272,1674190647568903272,3,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.690092,[],false,false,Public Rack - Wallace St & 112 St,undefined,-87.637636,undefined,lightweight,undefined,"Fenger High School, West 112th Street, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
1436495096608724634,1436495096608724634,4,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.902901,[],false,false,N Clark St & W Elm St,undefined,-87.631282,undefined,lightweight,undefined,"75, West Elm Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America"
1677249875368745110,1677249875368745110,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.70428,[],false,false,Public Rack - Pullman Community Center,undefined,-87.59313,undefined,lightweight,undefined,"Pullman Community Center, 10355, South Woodlawn Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
1582242289567815208,1582242289567815208,6,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7787905,[],false,false,Rockwell St & 63rd St,undefined,-87.6885894,undefined,lightweight,undefined,"2601, West 63rd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
1674190157942630668,1674190157942630668,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.691669,[],false,false,Public Rack - Albany Ave & 111th St - NW,undefined,-87.698507,undefined,lightweight,undefined,"111th Street & Albany EB, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
1806753648502981410,1806753648502981410,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.987024,[],false,false,Public Rack - Kimball & Ardmore,undefined,-87.71397,undefined,lightweight,undefined,"5800 N Kimball Ave, Chicago, IL 60659, United States"
1674190424230603496,1674190424230603496,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.736354,[],false,false,Public Rack - Lafayette Ave & 87th St - NW,undefined,-87.626741,undefined,lightweight,undefined,"100, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
1806749744377709074,1806749744377709074,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.980602,[],false,false,Public Rack - Higgins Ave & Neva Ave,undefined,-87.8060476,undefined,lightweight,undefined,"7133 W Higgins Ave, Chicago, IL 60656, United States"
1674190690518576300,1674190690518576300,1,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.677795,[],false,false,Public Rack - Yale Ave & 119th St,undefined,-87.629077,undefined,lightweight,undefined,"239-243, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
1806753639913046772,1806753639913046772,2,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.736037,[],false,false,Public Rack - Damen & 87th,undefined,-87.672691,undefined,lightweight,undefined,"1956 W 87th St, Chicago, IL 60620, United States"
